id,job_id,category_id
4035,1213,1
4036,1213,4
4037,1214,1
4038,1214,4
4039,1215,1
4040,1215,2
4041,1215,5
4042,1215,4
4043,1216,1
4044,1216,2
4045,1216,7
4046,1216,4
4047,1217,1
4048,1217,4
4049,1218,1
4050,1218,3
4051,1218,4
4052,1219,1
4053,1219,5
4054,1219,3
4055,1219,4
4056,1220,1
4057,1220,2
4058,1220,3
4059,1220,4
4060,1221,1
4061,1221,2
4062,1221,3
4063,1221,4
4064,1222,1
4065,1222,25
4066,1222,3
4067,1222,4
4068,1223,1
4069,1223,2
4070,1223,3
4071,1223,4
4072,1224,1
4073,1224,2
4074,1224,3
4075,1224,4
4076,1225,1
4077,1225,32
4078,1225,3
4079,1225,4
4080,1226,1
4081,1226,23
4082,1226,3
4083,1226,4
4084,1227,1
4085,1227,4
4086,1228,1
4087,1228,4
4088,1229,1
4089,1229,8
4090,1229,23
4091,1229,4
4092,1230,1
4093,1230,3
4094,1230,4
4095,1231,1
4096,1231,3
4097,1231,4
4098,1232,1
4099,1232,5
4100,1232,3
4101,1232,4
4102,1233,1
4103,1233,4
4104,1234,1
4105,1234,4
4106,1235,1
4107,1235,7
4108,1235,3
4109,1235,4
4110,1236,1
4111,1236,26
4112,1236,3
4113,1236,4
4114,1237,1
4115,1237,7
4116,1237,3
4117,1237,4
4118,1238,5
4119,1238,7
4120,1238,1
4121,1238,4
4122,1239,1
4123,1239,4
4124,1240,5
4125,1240,10
4126,1240,1
4127,1240,4
4128,1241,1
4129,1241,5
4130,1241,4
4131,1242,1
4132,1242,3
4133,1242,11
4134,1242,4
4135,1243,1
4136,1243,5
4137,1243,4
4138,1244,1
4139,1244,4
4140,1245,1
4141,1245,6
4142,1245,3
4143,1245,4
4144,1246,1
4145,1246,5
4146,1246,4
4147,1247,5
4148,1247,1
4149,1247,51
4150,1247,4
4151,1248,1
4152,1248,4
4153,1249,1
4154,1249,9
4155,1249,3
4156,1249,4
4157,1250,5
4158,1250,3
4159,1250,4
4160,1251,1
4161,1251,3
4162,1251,4
4163,1252,1
4164,1252,9
4165,1252,3
4166,1252,4
4167,1253,5
4168,1253,7
4169,1253,3
4170,1253,4
4171,1254,1
4172,1254,19
4173,1254,9
4174,1254,4
4175,1255,1
4176,1255,4
4177,1256,1
4178,1256,4
4179,1257,1
4180,1257,4
4181,1258,1
4182,1258,4
4183,1259,1
4184,1259,5
4185,1259,3
4186,1259,4
4187,1260,1
4188,1260,28
4189,1260,3
4190,1260,4
4191,1261,1
4192,1261,4
4193,1262,1
4194,1262,3
4195,1262,4
4196,1263,1
4197,1263,4
4198,1264,1
4199,1264,17
4200,1264,3
4201,1264,4
4202,1265,1
4203,1265,7
4204,1265,3
4205,1265,4
4206,1266,1
4207,1266,9
4208,1266,5
4209,1266,4
4210,1267,1
4211,1267,3
4212,1267,4
4213,1268,1
4214,1268,3
4215,1268,4
4216,1269,1
4217,1269,20
4218,1269,3
4219,1269,4
4220,1270,1
4221,1270,20
4222,1270,3
4223,1270,4
4224,1271,5
4225,1271,1
4226,1271,25
4227,1271,4
4228,1272,1
4229,1272,4
4230,1273,1
4231,1273,4
4232,1274,1
4233,1274,4
4234,1275,1
4235,1275,5
4236,1275,3
4237,1275,4
4238,1276,1
4239,1276,4
4240,1277,1
4241,1277,5
4242,1277,3
4243,1277,4
4244,1278,1
4245,1278,3
4246,1278,4
4247,1279,1
4248,1279,3
4249,1279,4
4250,1280,1
4251,1280,3
4252,1280,4
4253,1281,1
4254,1281,3
4255,1281,4
4256,1282,1
4257,1282,26
4258,1282,3
4259,1282,4
4260,1283,5
4261,1283,1
4262,1283,3
4263,1283,4
4264,1284,1
4265,1284,5
4266,1284,3
4267,1284,4
4268,1285,1
4269,1285,22
4270,1285,3
4271,1285,4
4272,1286,1
4273,1286,3
4274,1286,4
4275,1287,1
4276,1287,4
4277,1288,1
4278,1288,4
4279,1289,1
4280,1289,5
4281,1289,4
4282,1290,1
4283,1290,2
4284,1290,10
4285,1290,4
4286,1291,5
4287,1291,4
4288,1292,5
4289,1292,16
4290,1292,3
4291,1292,4
4292,1293,1
4293,1293,47
4294,1293,3
4295,1293,4
4296,1294,1
4297,1294,3
4298,1294,4
4299,1295,5
4300,1295,1
4301,1295,25
4302,1295,4
4303,1296,1
4304,1296,5
4305,1296,4
4306,1297,1
4307,1297,3
4308,1297,4
4309,1298,1
4310,1298,5
4311,1298,3
4312,1298,4
4313,1299,1
4314,1299,5
4315,1299,3
4316,1299,4
4317,1300,1
4318,1300,3
4319,1300,4
4320,1301,1
4321,1301,4
4322,1302,1
4323,1302,5
4324,1302,3
4325,1302,4
4326,1303,1
4327,1303,3
4328,1303,4
4329,1304,1
4330,1304,5
4331,1304,23
4332,1304,4
4333,1305,1
4334,1305,20
4335,1305,3
4336,1305,4
4337,1306,1
4338,1306,25
4339,1306,3
4340,1306,4
4341,1307,1
4342,1307,5
4343,1307,4
4344,1308,1
4345,1308,20
4346,1308,53
4347,1308,4
4348,1309,1
4349,1309,4
4350,1310,1
4351,1310,4
4352,1311,5
4353,1311,1
4354,1311,4
4355,1312,5
4356,1312,22
4357,1312,4
4358,1313,1
4359,1313,5
4360,1313,3
4361,1313,4
4362,1314,1
4363,1314,3
4364,1314,4
4365,1315,1
4366,1315,16
4367,1315,5
4368,1315,4
4369,1316,1
4370,1316,11
4371,1316,4
4372,1317,1
4373,1317,3
4374,1317,4
4375,1318,1
4376,1318,25
4377,1318,3
4378,1318,4
4379,1319,1
4380,1319,20
4381,1319,4
4382,1320,1
4383,1320,3
4384,1320,4
4385,1321,1
4386,1321,4
4387,1322,1
4388,1322,9
4389,1322,54
4390,1322,4
4391,1323,1
4392,1323,2
4393,1323,10
4394,1323,4
4395,1324,5
4396,1324,1
4397,1324,34
4398,1324,4
4399,1325,1
4400,1325,12
4401,1325,38
4402,1325,4
4403,1326,1
4404,1326,2
4405,1326,3
4406,1326,4
4407,1327,1
4408,1327,4
4409,1328,1
4410,1328,4
4411,1329,1
4412,1329,51
4413,1329,4
4414,1330,1
4415,1330,3
4416,1330,4
4417,1331,1
4418,1331,5
4419,1331,3
4420,1331,4
4421,1332,1
4422,1332,3
4423,1332,11
4424,1332,4
4425,1333,1
4426,1333,22
4427,1333,3
4428,1333,4
4429,1334,1
4430,1334,20
4431,1334,3
4432,1334,4
4433,1335,1
4434,1335,10
4435,1335,4
4436,1336,1
4437,1336,4
4438,1337,5
4439,1337,7
4440,1337,3
4441,1337,4
4442,1338,5
4443,1338,7
4444,1338,3
4445,1338,4
4446,1339,1
4447,1339,4
4448,1340,5
4449,1340,1
4450,1340,11
4451,1340,4
4452,1341,1
4453,1341,2
4454,1341,11
4455,1341,4
4456,1342,5
4457,1342,21
4458,1342,51
4459,1342,4
4460,1343,1
4461,1343,12
4462,1343,4
4463,1344,1
4464,1344,7
4465,1344,5
4466,1344,4
4467,1345,1
4468,1345,2
4469,1345,3
4470,1345,4
4471,1346,1
4472,1346,12
4473,1346,4
4474,1347,1
4475,1347,4
4476,1348,1
4477,1348,23
4478,1348,4
4479,1349,1
4480,1349,4
4481,1350,1
4482,1350,4
4483,1351,5
4484,1351,11
4485,1351,4
4486,1352,1
4487,1352,8
4488,1352,3
4489,1352,4
4490,1353,5
4491,1353,3
4492,1353,4
4493,1354,1
4494,1354,4
4495,1355,1
4496,1355,5
4497,1355,35
4498,1355,4
4499,1356,1
4500,1356,3
4501,1356,4
4502,1357,1
4503,1357,12
4504,1357,8
4505,1357,4
4506,1358,1
4507,1358,2
4508,1358,23
4509,1358,4
4510,1359,1
4511,1359,4
4512,1360,1
4513,1360,22
4514,1360,3
4515,1360,4
4516,1361,5
4517,1361,1
4518,1361,4
4519,1362,1
4520,1362,3
4521,1362,4
4522,1363,1
4523,1363,2
4524,1363,3
4525,1363,4
4526,1364,1
4527,1364,5
4528,1364,4
4529,1365,1
4530,1365,4
4531,1366,1
4532,1366,5
4533,1366,4
4534,1367,1
4535,1367,5
4536,1367,4
4537,1368,1
4538,1368,5
4539,1368,4
4540,1369,1
4541,1369,5
4542,1369,4
4543,1370,1
4544,1370,3
4545,1370,4
4546,1371,1
4547,1371,3
4548,1371,4
4549,1372,1
4550,1372,2
4551,1372,5
4552,1372,4
4553,1373,5
4554,1373,19
4555,1373,22
4556,1373,4
4557,1374,1
4558,1374,3
4559,1374,4
4560,1375,1
4561,1375,5
4562,1375,4
4563,1376,1
4564,1376,5
4565,1376,4
4566,1377,1
4567,1377,5
4568,1377,4
4569,1378,1
4570,1378,4
4571,1379,1
4572,1379,22
4573,1379,25
4574,1379,4
4575,1380,1
4576,1380,11
4577,1380,4
4578,1381,1
4579,1381,11
4580,1381,4
4581,1382,1
4582,1382,12
4583,1382,32
4584,1382,4
4585,1383,1
4586,1383,4
4587,1384,1
4588,1384,3
4589,1384,4
4590,1385,5
4591,1385,1
4592,1385,4
4593,1386,1
4594,1386,8
4595,1386,3
4596,1386,4
4597,1387,1
4598,1387,3
4599,1387,4
4600,1388,5
4601,1388,1
4602,1388,4
4603,1389,1
4604,1389,5
4605,1389,3
4606,1389,4
4607,1390,1
4608,1390,7
4609,1390,3
4610,1390,4
4611,1391,1
4612,1391,8
4613,1391,3
4614,1391,4
4615,1392,1
4616,1392,7
4617,1392,3
4618,1392,4
4619,1393,1
4620,1393,10
4621,1393,3
4622,1393,4
4623,1394,5
4624,1394,1
4625,1394,4
4626,1395,1
4627,1395,4
4628,1396,1
4629,1396,11
4630,1396,4
4631,1397,1
4632,1397,3
4633,1397,4
4634,1398,1
4635,1398,19
4636,1398,4
4637,1399,1
4638,1399,8
4639,1399,3
4640,1399,4
4641,1400,1
4642,1400,23
4643,1400,4
4644,1401,1
4645,1401,20
4646,1401,4
4647,1402,1
4648,1402,4
4649,1403,1
4650,1403,5
4651,1403,4
4652,1404,1
4653,1404,3
4654,1404,4
4655,1405,1
4656,1405,3
4657,1405,4
4658,1406,1
4659,1406,4
4660,1407,5
4661,1407,3
4662,1407,4
4663,1408,1
4664,1408,3
4665,1408,4
4666,1409,1
4667,1409,3
4668,1409,4
4669,1410,1
4670,1410,51
4671,1410,4
4672,1411,1
4673,1411,20
4674,1411,3
4675,1411,4
4676,1412,1
4677,1412,3
4678,1412,4
4679,1413,1
4680,1413,4
4681,1414,1
4682,1414,2
4683,1414,4
4684,1415,1
4685,1415,26
4686,1415,4
4687,1416,1
4688,1416,3
4689,1416,4
4690,1417,1
4691,1417,5
4692,1417,3
4693,1417,4
4694,1418,1
4695,1418,4
4696,1419,1
4697,1419,51
4698,1419,3
4699,1419,4
4700,1420,1
4701,1420,28
4702,1420,3
4703,1420,4
4704,1421,1
4705,1421,9
4706,1421,3
4707,1421,4
4708,1422,1
4709,1422,5
4710,1422,3
4711,1422,4
4712,1423,1
4713,1423,4
4714,1424,1
4715,1424,3
4716,1424,4
4717,1425,1
4718,1425,3
4719,1425,4
4720,1426,1
4721,1426,7
4722,1426,3
4723,1426,4
4724,1427,1
4725,1427,3
4726,1427,4
4727,1428,1
4728,1428,5
4729,1428,48
4730,1428,4
4731,1429,1
4732,1429,3
4733,1429,4
4734,1430,1
4735,1430,32
4736,1430,37
4737,1430,4
4738,1431,1
4739,1431,4
4740,1432,5
4741,1432,12
4742,1432,1
4743,1432,4
4744,1433,1
4745,1433,3
4746,1433,4
4747,1434,1
4748,1434,3
4749,1434,4
4750,1435,1
4751,1435,13
4752,1435,25
4753,1435,4
4754,1436,1
4755,1436,4
4756,1437,1
4757,1437,10
4758,1437,3
4759,1437,4
4760,1438,5
4761,1438,4
4762,1439,1
4763,1439,16
4764,1439,18
4765,1439,4
4766,1440,1
4767,1440,4
4768,1441,1
4769,1441,15
4770,1441,3
4771,1441,4
4772,1442,1
4773,1442,4
4774,1443,1
4775,1443,3
4776,1443,11
4777,1443,4
4778,1444,1
4779,1444,5
4780,1444,4
4781,1445,1
4782,1445,11
4783,1445,4
4784,1446,1
4785,1446,3
4786,1446,4
4787,1447,1
4788,1447,5
4789,1447,3
4790,1447,4
4791,1448,1
4792,1448,2
4793,1448,3
4794,1448,4
4795,1449,1
4796,1449,32
4797,1449,3
4798,1449,4
4799,1450,1
4800,1450,4
4801,1451,1
4802,1451,3
4803,1451,4
4804,1452,5
4805,1452,3
4806,1452,4
4807,1453,1
4808,1453,9
4809,1453,5
4810,1453,4
4811,1454,1
4812,1454,5
4813,1454,4
4814,1455,1
4815,1455,5
4816,1455,4
4817,1456,1
4818,1456,5
4819,1456,4
4820,1457,1
4821,1457,5
4822,1457,4
4823,1458,1
4824,1458,5
4825,1458,4
4826,1459,1
4827,1459,5
4828,1459,3
4829,1459,4
4830,1460,1
4831,1460,3
4832,1460,4
4833,1461,1
4834,1461,2
4835,1461,3
4836,1461,4
4837,1462,1
4838,1462,2
4839,1462,4
4840,1463,1
4841,1463,2
4842,1463,4
4843,1464,1
4844,1464,3
4845,1464,4
4846,1465,1
4847,1465,3
4848,1465,4
4849,1466,1
4850,1466,3
4851,1466,4
4852,1467,1
4853,1467,3
4854,1467,11
4855,1467,4
4856,1468,1
4857,1468,2
4858,1468,3
4859,1468,4
4860,1469,1
4861,1469,2
4862,1469,4
4863,1470,1
4864,1470,7
4865,1470,5
4866,1470,4
4867,1471,1
4868,1471,3
4869,1471,4
4870,1472,1
4871,1472,8
4872,1472,3
4873,1472,4
4874,1473,5
4875,1473,1
4876,1473,4
4877,1474,1
4878,1474,11
4879,1474,4
4880,1475,1
4881,1475,11
4882,1475,4
4883,1476,1
4884,1476,3
4885,1476,4
4886,1477,5
4887,1477,1
4888,1477,4
4889,1478,1
4890,1478,42
4891,1478,4
4892,1479,1
4893,1479,6
4894,1479,3
4895,1479,4
4896,1480,1
4897,1480,3
4898,1480,4
4899,1481,1
4900,1481,3
4901,1481,4
4902,1482,1
4903,1482,5
4904,1482,3
4905,1482,4
4906,1483,5
4907,1483,1
4908,1483,22
4909,1483,4
4910,1484,1
4911,1484,3
4912,1484,4
4913,1485,1
4914,1485,3
4915,1485,4
4916,1486,1
4917,1486,8
4918,1486,3
4919,1486,4
4920,1487,5
4921,1487,3
4922,1487,4
4923,1488,1
4924,1488,9
4925,1488,5
4926,1488,4
4927,1489,1
4928,1489,5
4929,1489,8
4930,1489,4
4931,1490,1
4932,1490,5
4933,1490,8
4934,1490,4
4935,1491,1
4936,1491,5
4937,1491,8
4938,1491,4
4939,1492,1
4940,1492,26
4941,1492,3
4942,1492,4
4943,1493,1
4944,1493,4
4945,1494,1
4946,1494,4
4947,1495,1
4948,1495,4
4949,1496,5
4950,1496,1
4951,1496,4
4952,1497,1
4953,1497,16
4954,1497,3
4955,1497,4
4956,1498,1
4957,1498,2
4958,1498,5
4959,1498,4
4960,1499,1
4961,1499,3
4962,1499,4
4963,1500,1
4964,1500,36
4965,1500,4
4966,1501,1
4967,1501,3
4968,1501,4
4969,1502,1
4970,1502,8
4971,1502,11
4972,1502,4
4973,1503,1
4974,1503,8
4975,1503,25
4976,1503,4
4977,1504,1
4978,1504,3
4979,1504,11
4980,1504,4
4981,1505,1
4982,1505,5
4983,1505,3
4984,1505,4
4985,1506,1
4986,1506,8
4987,1506,3
4988,1506,4
4989,1507,1
4990,1507,3
4991,1507,4
4992,1508,1
4993,1508,55
4994,1508,3
4995,1508,4
4996,1509,1
4997,1509,3
4998,1509,4
4999,1510,1
5000,1510,2
5001,1510,5
5002,1510,4
5003,1511,1
5004,1511,3
5005,1511,4
5006,1512,1
5007,1512,8
5008,1512,4
5009,1513,1
5010,1513,7
5011,1513,5
5012,1513,4
5013,1514,1
5014,1514,5
5015,1514,3
5016,1514,4
5017,1515,1
5018,1515,4
5019,1516,1
5020,1516,6
5021,1516,3
5022,1516,4
5023,1517,1
5024,1517,4
5025,1518,1
5026,1518,4
5027,1519,1
5028,1519,3
5029,1519,4
5030,1520,1
5031,1520,22
5032,1520,6
5033,1520,4
5034,1521,1
5035,1521,8
5036,1521,3
5037,1521,4
5038,1522,1
5039,1522,7
5040,1522,8
5041,1522,4
5042,1523,1
5043,1523,5
5044,1523,8
5045,1523,4
5046,1524,1
5047,1524,3
5048,1524,4
5049,1525,5
5050,1525,1
5051,1525,4
5052,1526,5
5053,1526,4
5054,1527,1
5055,1527,4
5056,1528,1
5057,1528,5
5058,1528,4
5059,1529,1
5060,1529,30
5061,1529,6
5062,1529,4
5063,1530,1
5064,1530,3
5065,1530,4
5066,1531,1
5067,1531,2
5068,1531,3
5069,1531,4
5070,1532,1
5071,1532,5
5072,1532,8
5073,1532,4
5074,1533,1
5075,1533,4
5076,1534,1
5077,1534,5
5078,1534,3
5079,1534,4
5080,1535,1
5081,1535,5
5082,1535,4
5083,1536,1
5084,1536,3
5085,1536,4
5086,1537,1
5087,1537,3
5088,1537,4
5089,1538,1
5090,1538,4
5091,1539,1
5092,1539,5
5093,1539,3
5094,1539,4
5095,1540,1
5096,1540,5
5097,1540,3
5098,1540,4
5099,1541,1
5100,1541,22
5101,1541,3
5102,1541,4
5103,1542,1
5104,1542,20
5105,1542,3
5106,1542,4
5107,1543,1
5108,1543,4
5109,1544,1
5110,1544,4
5111,1545,1
5112,1545,3
5113,1545,4
5114,1546,5
5115,1546,1
5116,1546,4
5117,1547,1
5118,1547,38
5119,1547,15
5120,1547,4
5121,1548,1
5122,1548,3
5123,1548,4
5124,1549,1
5125,1549,4
5126,1550,1
5127,1550,2
5128,1550,3
5129,1550,4
5130,1551,1
5131,1551,5
5132,1551,4
5133,1552,5
5134,1552,7
5135,1552,3
5136,1552,4
5137,1553,1
5138,1553,6
5139,1553,3
5140,1553,4
5141,1554,1
5142,1554,4
5143,1555,1
5144,1555,4
5145,1556,1
5146,1556,5
5147,1556,3
5148,1556,4
5149,1557,1
5150,1557,11
5151,1557,4
5152,1558,1
5153,1558,3
5154,1558,4
5155,1559,1
5156,1559,4
5157,1560,1
5158,1560,5
5159,1560,3
5160,1560,4
5161,1561,1
5162,1561,5
5163,1561,3
5164,1561,4
5165,1562,1
5166,1562,4
5167,1563,1
5168,1563,4
5169,1564,5
5170,1564,19
5171,1564,9
5172,1564,4
5173,1565,1
5174,1565,4
5175,1566,1
5176,1566,4
5177,1567,1
5178,1567,23
5179,1567,3
5180,1567,4
5181,1568,1
5182,1568,11
5183,1568,4
5184,1569,1
5185,1569,3
5186,1569,4
5187,1570,1
5188,1570,2
5189,1570,3
5190,1570,4
5191,1571,1
5192,1571,2
5193,1571,4
5194,1572,1
5195,1572,2
5196,1572,4
5197,1573,1
5198,1573,23
5199,1573,3
5200,1573,4
5201,1574,1
5202,1574,3
5203,1574,4
5204,1575,1
5205,1575,3
5206,1575,4
5207,1576,1
5208,1576,3
5209,1576,4
5210,1577,1
5211,1577,24
5212,1577,4
5213,1578,1
5214,1578,4
5215,1579,1
5216,1579,32
5217,1579,9
5218,1579,4
5219,1580,1
5220,1580,7
5221,1580,3
5222,1580,4
5223,1581,1
5224,1581,3
5225,1581,4
5226,1582,5
5227,1582,3
5228,1582,4
5229,1583,5
5230,1583,7
5231,1583,3
5232,1583,4
5233,1584,1
5234,1584,4
5235,1585,1
5236,1585,5
5237,1585,3
5238,1585,4
5239,1586,1
5240,1586,5
5241,1586,4
5242,1587,1
5243,1587,9
5244,1587,3
5245,1587,4
5246,1588,1
5247,1588,2
5248,1588,5
5249,1588,4
5250,1589,1
5251,1589,2
5252,1589,3
5253,1589,4
5254,1590,1
5255,1590,56
5256,1590,22
5257,1590,4
5258,1591,1
5259,1591,3
5260,1591,4
5261,1592,1
5262,1592,3
5263,1592,4
5264,1593,1
5265,1593,3
5266,1593,4
5267,1594,1
5268,1594,3
5269,1594,4
5270,1595,1
5271,1595,3
5272,1595,4
5273,1596,1
5274,1596,3
5275,1596,4
5276,1597,1
5277,1597,4
5278,1598,1
5279,1598,2
5280,1598,3
5281,1598,4
5282,1599,1
5283,1599,3
5284,1599,4
5285,1600,5
5286,1600,1
5287,1600,4
5288,1601,1
5289,1601,4
5290,1602,1
5291,1602,31
5292,1602,3
5293,1602,4
5294,1603,1
5295,1603,31
5296,1603,3
5297,1603,4
5298,1604,1
5299,1604,31
5300,1604,3
5301,1604,4
5302,1605,5
5303,1605,1
5304,1605,48
5305,1605,4
5306,1606,1
5307,1606,2
5308,1606,3
5309,1606,4
5310,1607,1
5311,1607,4
5312,1608,1
5313,1608,2
5314,1608,3
5315,1608,4
5316,1609,5
5317,1609,1
5318,1609,3
5319,1609,4
5320,1610,1
5321,1610,3
5322,1610,4
5323,1611,1
5324,1611,4
5325,1612,1
5326,1612,4
5327,1613,5
5328,1613,1
5329,1613,4
5330,1614,1
5331,1614,4
5332,1615,5
5333,1615,1
5334,1615,4
5335,1616,1
5336,1616,19
5337,1616,3
5338,1616,4
5339,1617,1
5340,1617,3
5341,1617,4
5342,1618,1
5343,1618,15
5344,1618,3
5345,1618,4
5346,1619,1
5347,1619,5
5348,1619,4
5349,1620,1
5350,1620,3
5351,1620,4
5352,1621,1
5353,1621,2
5354,1621,4
5355,1622,5
5356,1622,2
5357,1622,4
5358,1623,1
5359,1623,2
5360,1623,3
5361,1623,4
5362,1624,1
5363,1624,3
5364,1624,4
5365,1625,5
5366,1625,1
5367,1625,3
5368,1625,4
5369,1626,1
5370,1626,8
5371,1626,31
5372,1626,4
5373,1627,5
5374,1627,1
5375,1627,3
5376,1627,4
5377,1628,1
5378,1628,3
5379,1628,4
5380,1629,1
5381,1629,3
5382,1629,4
5383,1630,5
5384,1630,1
5385,1630,4
5386,1631,5
5387,1631,1
5388,1631,4
5389,1632,1
5390,1632,4
5391,1633,1
5392,1633,9
5393,1633,3
5394,1633,4
5395,1634,1
5396,1634,5
5397,1634,24
5398,1634,4
5399,1635,1
5400,1635,16
5401,1635,5
5402,1635,4
5403,1636,1
5404,1636,22
5405,1636,11
5406,1636,4
5407,1637,1
5408,1637,3
5409,1637,4
5410,1638,1
5411,1638,2
5412,1638,5
5413,1638,4
5414,1639,1
5415,1639,3
5416,1639,4
5417,1640,1
5418,1640,4
5419,1641,1
5420,1641,4
5421,1642,1
5422,1642,4
5423,1643,1
5424,1643,47
5425,1643,22
5426,1643,4
5427,1644,5
5428,1644,3
5429,1644,4
5430,1645,1
5431,1645,5
5432,1645,3
5433,1645,4
5434,1646,1
5435,1646,32
5436,1646,3
5437,1646,4
5438,1647,1
5439,1647,3
5440,1647,4
5441,1648,1
5442,1648,3
5443,1648,4
5444,1649,1
5445,1649,3
5446,1649,4
5447,1650,1
5448,1650,4
5449,1651,5
5450,1651,7
5451,1651,21
5452,1651,4
5453,1652,5
5454,1652,1
5455,1652,3
5456,1652,4
5457,1653,1
5458,1653,5
5459,1653,3
5460,1653,4
5461,1654,1
5462,1654,17
5463,1654,3
5464,1654,4
5465,1655,1
5466,1655,17
5467,1655,3
5468,1655,4
5469,1656,1
5470,1656,22
5471,1656,3
5472,1656,4
5473,1657,1
5474,1657,8
5475,1657,3
5476,1657,4
5477,1658,5
5478,1658,4
5479,1659,5
5480,1659,22
5481,1659,20
5482,1659,4
5483,1660,1
5484,1660,4
5485,1661,1
5486,1661,3
5487,1661,4
5488,1662,1
5489,1662,5
5490,1662,4
5491,1663,1
5492,1663,12
5493,1663,5
5494,1663,4
5495,1664,1
5496,1664,3
5497,1664,4
5498,1665,1
5499,1665,3
5500,1665,4
5501,1666,1
5502,1666,5
5503,1666,4
5504,1667,1
5505,1667,5
5506,1667,4
5507,1668,1
5508,1668,4
5509,1669,1
5510,1669,4
5511,1670,1
5512,1670,2
5513,1670,3
5514,1670,4
5515,1671,1
5516,1671,5
5517,1671,3
5518,1671,4
5519,1672,1
5520,1672,5
5521,1672,3
5522,1672,4
5523,1673,1
5524,1673,3
5525,1673,4
5526,1674,1
5527,1674,4
5528,1675,5
5529,1675,25
5530,1675,3
5531,1675,4
5532,1676,1
5533,1676,4
5534,1677,5
5535,1677,1
5536,1677,4
5537,1678,1
5538,1678,2
5539,1678,5
5540,1678,4
5541,1679,1
5542,1679,4
5543,1680,1
5544,1680,3
5545,1680,4
5546,1681,1
5547,1681,3
5548,1681,4
5549,1682,5
5550,1682,1
5551,1682,4
5552,1683,1
5553,1683,4
5554,1684,1
5555,1684,5
5556,1684,4
5557,1685,1
5558,1685,3
5559,1685,4
5560,1686,1
5561,1686,4
5562,1687,1
5563,1687,4
5564,1688,5
5565,1688,1
5566,1688,3
5567,1688,4
5568,1689,1
5569,1689,4
5570,1690,1
5571,1690,22
5572,1690,3
5573,1690,4
5574,1691,5
5575,1691,15
5576,1691,3
5577,1691,4
5578,1692,1
5579,1692,2
5580,1692,3
5581,1692,4
5582,1693,1
5583,1693,5
5584,1693,3
5585,1693,4
5586,1694,1
5587,1694,5
5588,1694,3
5589,1694,4
5590,1695,1
5591,1695,5
5592,1695,3
5593,1695,4
5594,1696,1
5595,1696,5
5596,1696,3
5597,1696,4
5598,1697,5
5599,1697,3
5600,1697,4
5601,1698,1
5602,1698,4
5603,1699,1
5604,1699,12
5605,1699,4
5606,1700,1
5607,1700,7
5608,1700,8
5609,1700,4
5610,1701,1
5611,1701,5
5612,1701,24
5613,1701,4
5614,1702,1
5615,1702,3
5616,1702,4
5617,1703,1
5618,1703,12
5619,1703,4
5620,1704,1
5621,1704,12
5622,1704,4
5623,1705,1
5624,1705,12
5625,1705,4
5626,1706,1
5627,1706,5
5628,1706,7
5629,1706,4
5630,1707,5
5631,1707,1
5632,1707,3
5633,1707,4
5634,1708,1
5635,1708,3
5636,1708,4
5637,1709,1
5638,1709,5
5639,1709,4
5640,1710,1
5641,1710,5
5642,1710,3
5643,1710,4
5644,1711,1
5645,1711,3
5646,1711,4
5647,1712,1
5648,1712,5
5649,1712,4
5650,1713,1
5651,1713,5
5652,1713,4
5653,1714,1
5654,1714,4
5655,1715,1
5656,1715,5
5657,1715,3
5658,1715,4
5659,1716,1
5660,1716,4
5661,1717,1
5662,1717,3
5663,1717,4
5664,1718,1
5665,1718,2
5666,1718,7
5667,1718,4
5668,1719,1
5669,1719,6
5670,1719,3
5671,1719,4
5672,1720,5
5673,1720,1
5674,1720,3
5675,1720,4
5676,1721,26
5677,1721,12
5678,1721,37
5679,1722,1
5680,1722,10
5681,1722,5
5682,1722,4
5683,1723,10
5684,1723,32
5685,1723,16
5686,1724,10
5687,1724,6
5688,1725,55
5689,1725,26
5690,1725,37
5691,1726,10
5692,1726,32
5693,1727,10
5694,1727,32
5695,1728,12
5696,1728,16
5697,1728,37
5698,1729,57
5699,1729,48
5700,1729,3
5701,1730,10
5702,1730,32
5703,1730,26
5704,1731,1
5705,1731,10
5706,1731,5
5707,1731,4
5708,1732,12
5709,1732,55
5710,1732,31
5711,1733,10
5712,1733,32
5713,1733,11
5714,1734,12
5715,1734,47
5716,1734,31
5717,1735,12
5718,1735,47
5719,1736,12
5720,1736,47
5721,1736,37
5722,1737,12
5723,1737,58
5724,1737,37
5725,1738,17
5726,1738,12
5727,1738,8
5728,1739,12
5729,1739,8
5730,1739,37
5731,1740,10
5732,1740,32
5733,1740,16
5734,1741,47
5735,1741,12
5736,1741,22
5737,1742,12
5738,1742,8
5739,1743,11
5740,1743,32
5741,1744,47
5742,1744,12
5743,1744,31
5744,1745,26
5745,1745,11
5746,1746,47
5747,1746,12
5748,1746,37
5749,1747,10
5750,1747,32
5751,1747,59
5752,1748,37
5753,1748,12
5754,1748,10
5755,1749,12
5756,1749,10
5757,1750,12
5758,1750,10
5759,1750,37
5760,1751,60
5761,1751,32
5762,1752,10
5763,1753,32
5764,1753,10
5765,1754,17
5766,1754,16
5767,1754,58
5768,1755,55
5769,1755,12
5770,1756,10
5771,1756,32
5772,1756,19
5773,1757,37
5774,1757,12
5775,1757,21
5776,1758,10
5777,1758,32
5778,1759,31
5779,1759,8
5780,1759,18
5781,1760,37
5782,1760,12
