id,job_id,skill_name
12073,2070,Tiếng Anh trung cấp
12074,2070,Chịu áp lực cao
12075,2070,Nhanh nhẹn
12076,2070,Cẩn thận
12077,2071,Teamwork
12078,2071,Kỹ năng giao tiếp
12079,2071,Làm việc nhóm
12080,2071,Quản lý thời gian
12081,2071,Tin học văn phòng
12082,2071,Tiếng Anh trung cấp
12083,2071,Chịu áp lực cao
12084,2071,Nhanh nhẹn
12085,2071,Cẩn thận
12086,2072,Microsoft Office
12087,2072,Xử lý tình huống
12088,2073,Teamwork
12089,2073,Kỹ năng giao tiếp
12090,2073,Làm việc nhóm
12091,2073,Quản lý thời gian
12092,2073,Tin học văn phòng
12093,2073,Tiếng Anh trung cấp
12094,2073,Chịu áp lực cao
12095,2073,Nhanh nhẹn
12096,2073,Cẩn thận
12097,2074,Teamwork
12098,2074,Kỹ năng giao tiếp
12099,2074,Làm việc nhóm
12100,2074,Quản lý thời gian
12101,2074,Tin học văn phòng
12102,2074,Tiếng Anh trung cấp
12103,2074,Chịu áp lực cao
12104,2074,Nhanh nhẹn
12105,2074,Cẩn thận
12106,2075,Teamwork
12107,2075,Kỹ năng giao tiếp
12108,2075,Làm việc nhóm
12109,2075,Quản lý thời gian
12110,2075,Tin học văn phòng
12111,2075,Tiếng Anh trung cấp
12112,2075,Chịu áp lực cao
12113,2075,Nhanh nhẹn
12114,2075,Cẩn thận
12115,2076,Teamwork
12116,2076,Kỹ năng giao tiếp
12117,2076,Làm việc nhóm
12118,2076,Quản lý thời gian
12119,2076,Tin học văn phòng
12120,2076,Tiếng Anh trung cấp
12121,2076,Chịu áp lực cao
12122,2076,Nhanh nhẹn
12123,2076,Cẩn thận
12124,2077,Kỹ năng giao tiếp
12125,2077,Kỹ năng đàm phán
12126,2078,Teamwork
12127,2078,Kỹ năng giao tiếp
12128,2078,Làm việc nhóm
12129,2078,Quản lý thời gian
12130,2078,Tin học văn phòng
12131,2078,Tiếng Anh trung cấp
12132,2078,Chịu áp lực cao
12133,2078,Nhanh nhẹn
12134,2078,Cẩn thận
12135,2079,Microsoft Word
12136,2080,Teamwork
12137,2080,Kỹ năng giao tiếp
12138,2080,Làm việc nhóm
12139,2080,Quản lý thời gian
12140,2080,Tin học văn phòng
12141,2080,Tiếng Anh trung cấp
12142,2080,Chịu áp lực cao
12143,2080,Nhanh nhẹn
12144,2080,Cẩn thận
12145,2081,Teamwork
12146,2081,Kỹ năng giao tiếp
12147,2081,Làm việc nhóm
12148,2081,Quản lý thời gian
12149,2081,Tin học văn phòng
12150,2081,Tiếng Anh trung cấp
12151,2081,Chịu áp lực cao
12152,2081,Nhanh nhẹn
12153,2081,Cẩn thận
12154,2082,Kỹ năng giao tiếp
12155,2082,Quản lý thời gian
12156,2082,Kỹ năng sư phạm
12157,2083,Microsoft Office
12158,2083,Kỹ năng giao tiếp
12159,2083,Quản lý thời gian
12160,2084,English
12161,2085,Microsoft Office
12162,2085,Kỹ năng giao tiếp
12163,2085,Kỹ năng quản lý
12164,2086,Microsoft Office
12165,2086,Kỹ năng giao tiếp
12166,2086,Kỹ năng quản lý
12167,2087,Microsoft Office
12168,2087,Kỹ năng giao tiếp
12169,2087,Kỹ năng quản lý
12170,2088,Teamwork
12171,2088,Kỹ năng giao tiếp
12172,2088,Làm việc nhóm
12173,2088,Quản lý thời gian
12174,2088,Tin học văn phòng
12175,2088,Tiếng Anh trung cấp
12176,2088,Chịu áp lực cao
12177,2088,Nhanh nhẹn
12178,2088,Cẩn thận
12179,2089,Teamwork
12180,2089,Kỹ năng giao tiếp
12181,2089,Làm việc nhóm
12182,2089,Quản lý thời gian
12183,2089,Tin học văn phòng
12184,2089,Tiếng Anh trung cấp
12185,2089,Chịu áp lực cao
12186,2089,Nhanh nhẹn
12187,2089,Cẩn thận
12188,2090,English
12189,2091,Sales
12190,2091,Tư vấn
12191,2092,After Effect
12192,2092,Premiere
12193,2093,Teamwork
12194,2093,Kỹ năng giao tiếp
12195,2093,Làm việc nhóm
12196,2093,Quản lý thời gian
12197,2093,Tin học văn phòng
12198,2093,Tiếng Anh trung cấp
12199,2093,Chịu áp lực cao
12200,2093,Nhanh nhẹn
12201,2093,Cẩn thận
12202,2094,Teamwork
12203,2094,Kỹ năng giao tiếp
12204,2094,Làm việc nhóm
12205,2094,Quản lý thời gian
12206,2094,Tin học văn phòng
12207,2094,Tiếng Anh trung cấp
12208,2094,Chịu áp lực cao
12209,2094,Nhanh nhẹn
12210,2094,Cẩn thận
12211,2095,Kỹ năng tuyển dụng
12212,2096,Teamwork
12213,2096,Kỹ năng giao tiếp
12214,2096,Làm việc nhóm
12215,2096,Quản lý thời gian
12216,2096,Tin học văn phòng
12217,2096,Tiếng Anh trung cấp
12218,2096,Chịu áp lực cao
12219,2096,Nhanh nhẹn
12220,2096,Cẩn thận
12221,2097,Teamwork
12222,2097,Kỹ năng giao tiếp
12223,2097,Làm việc nhóm
12224,2097,Quản lý thời gian
12225,2097,Tin học văn phòng
12226,2097,Tiếng Anh trung cấp
12227,2097,Chịu áp lực cao
12228,2097,Nhanh nhẹn
12229,2097,Cẩn thận
12230,2098,Teamwork
12231,2098,Kỹ năng giao tiếp
12232,2098,Làm việc nhóm
12233,2098,Quản lý thời gian
12234,2098,Tin học văn phòng
12235,2098,Tiếng Anh trung cấp
12236,2098,Chịu áp lực cao
12237,2098,Nhanh nhẹn
12238,2098,Cẩn thận
12239,2099,Tiếng Anh giao tiếp
12240,2100,Teamwork
12241,2100,Kỹ năng giao tiếp
12242,2100,Làm việc nhóm
12243,2100,Quản lý thời gian
12244,2100,Tin học văn phòng
12245,2100,Tiếng Anh trung cấp
12246,2100,Chịu áp lực cao
12247,2100,Nhanh nhẹn
12248,2100,Cẩn thận
12249,2101,Kỹ năng giao tiếp
12250,2102,Kỹ năng giao tiếp
12251,2103,Teamwork
12252,2103,Kỹ năng giao tiếp
12253,2103,Làm việc nhóm
12254,2103,Quản lý thời gian
12255,2103,Tin học văn phòng
12256,2103,Tiếng Anh trung cấp
12257,2103,Chịu áp lực cao
12258,2103,Nhanh nhẹn
12259,2103,Cẩn thận
12260,2104,Kỹ năng đàm phán
12261,2104,Khả năng thuyết phục
12262,2105,English
12263,2106,Teamwork
12264,2106,Kỹ năng giao tiếp
12265,2106,Làm việc nhóm
12266,2106,Quản lý thời gian
12267,2106,Tin học văn phòng
12268,2106,Tiếng Anh trung cấp
12269,2106,Chịu áp lực cao
12270,2106,Nhanh nhẹn
12271,2106,Cẩn thận
12272,2107,Teamwork
12273,2107,Kỹ năng giao tiếp
12274,2107,Làm việc nhóm
12275,2107,Quản lý thời gian
12276,2107,Tin học văn phòng
12277,2107,Tiếng Anh trung cấp
12278,2107,Chịu áp lực cao
12279,2107,Nhanh nhẹn
12280,2107,Cẩn thận
12281,2108,Teamwork
12282,2108,Kỹ năng giao tiếp
12283,2108,Làm việc nhóm
12284,2108,Quản lý thời gian
12285,2108,Tin học văn phòng
12286,2108,Tiếng Anh trung cấp
12287,2108,Chịu áp lực cao
12288,2108,Nhanh nhẹn
12289,2108,Cẩn thận
12290,2109,Teamwork
12291,2109,Kỹ năng giao tiếp
12292,2109,Làm việc nhóm
12293,2109,Quản lý thời gian
12294,2109,Tin học văn phòng
12295,2109,Tiếng Anh trung cấp
12296,2109,Chịu áp lực cao
12297,2109,Nhanh nhẹn
12298,2109,Cẩn thận
12299,2110,Teamwork
12300,2110,Kỹ năng giao tiếp
12301,2110,Làm việc nhóm
12302,2110,Quản lý thời gian
12303,2110,Tin học văn phòng
12304,2110,Tiếng Anh trung cấp
12305,2110,Chịu áp lực cao
12306,2110,Nhanh nhẹn
12307,2110,Cẩn thận
12308,2111,Kỹ năng sư phạm
12309,2112,Teamwork
12310,2112,Kỹ năng giao tiếp
12311,2112,Làm việc nhóm
12312,2112,Quản lý thời gian
12313,2112,Tin học văn phòng
12314,2112,Tiếng Anh trung cấp
12315,2112,Chịu áp lực cao
12316,2112,Nhanh nhẹn
12317,2112,Cẩn thận
12318,2113,Teamwork
12319,2113,Kỹ năng giao tiếp
12320,2113,Làm việc nhóm
12321,2113,Quản lý thời gian
12322,2113,Tin học văn phòng
12323,2113,Tiếng Anh trung cấp
12324,2113,Chịu áp lực cao
12325,2113,Nhanh nhẹn
12326,2113,Cẩn thận
12327,2114,Teamwork
12328,2114,Kỹ năng giao tiếp
12329,2114,Làm việc nhóm
12330,2114,Quản lý thời gian
12331,2114,Tin học văn phòng
12332,2114,Tiếng Anh trung cấp
12333,2114,Chịu áp lực cao
12334,2114,Nhanh nhẹn
12335,2114,Cẩn thận
12336,2115,Teamwork
12337,2115,Kỹ năng giao tiếp
12338,2115,Làm việc nhóm
12339,2115,Quản lý thời gian
12340,2115,Tin học văn phòng
12341,2115,Tiếng Anh trung cấp
12342,2115,Chịu áp lực cao
12343,2115,Nhanh nhẹn
12344,2115,Cẩn thận
12345,2116,Teamwork
12346,2116,Kỹ năng giao tiếp
12347,2116,Làm việc nhóm
12348,2116,Quản lý thời gian
12349,2116,Tin học văn phòng
12350,2116,Tiếng Anh trung cấp
12351,2116,Chịu áp lực cao
12352,2116,Nhanh nhẹn
12353,2116,Cẩn thận
12354,2117,Teamwork
12355,2117,Kỹ năng giao tiếp
12356,2117,Làm việc nhóm
12357,2117,Quản lý thời gian
12358,2117,Tin học văn phòng
12359,2117,Tiếng Anh trung cấp
12360,2117,Chịu áp lực cao
12361,2117,Nhanh nhẹn
12362,2117,Cẩn thận
12363,2118,Teamwork
12364,2118,Kỹ năng giao tiếp
12365,2118,Làm việc nhóm
12366,2118,Quản lý thời gian
12367,2118,Tin học văn phòng
12368,2118,Tiếng Anh trung cấp
12369,2118,Chịu áp lực cao
12370,2118,Nhanh nhẹn
12371,2118,Cẩn thận
12372,2119,Teamwork
12373,2119,Kỹ năng giao tiếp
12374,2119,Làm việc nhóm
12375,2119,Quản lý thời gian
12376,2119,Tin học văn phòng
12377,2119,Tiếng Anh trung cấp
12378,2119,Chịu áp lực cao
12379,2119,Nhanh nhẹn
12380,2119,Cẩn thận
12381,2120,Teamwork
12382,2120,Kỹ năng giao tiếp
12383,2120,Làm việc nhóm
12384,2120,Quản lý thời gian
12385,2120,Tin học văn phòng
12386,2120,Tiếng Anh trung cấp
12387,2120,Chịu áp lực cao
12388,2120,Nhanh nhẹn
12389,2120,Cẩn thận
12390,2121,Word
12391,2121,Excel
12392,2122,Teamwork
12393,2122,Kỹ năng giao tiếp
12394,2122,Làm việc nhóm
12395,2122,Quản lý thời gian
12396,2122,Tin học văn phòng
12397,2122,Tiếng Anh trung cấp
12398,2122,Chịu áp lực cao
12399,2122,Nhanh nhẹn
12400,2122,Cẩn thận
12401,2123,Content Writer
12402,2124,English
12403,2125,HTML
12404,2125,Java
12405,2125,MVC
12406,2125,SQL
12407,2125,Oracle
12408,2125,Spring
12409,2125,RESTful API
12410,2125, MongoDB
12411,2125,Framework
12412,2125,CSS
12413,2125, Javascript
12414,2125,VueJS
12415,2125,ReactJS
12416,2126,IELTS
12417,2126,Kỹ năng giao tiếp
12418,2126,TOEIC
12419,2126,TESOL
12420,2126,TOEFL
12421,2126,Tiếng Anh thành thạo
12422,2127,IELTS
12423,2127,TOEIC
12424,2127,Tiếng Anh giao tiếp
12425,2127,TOEFL
12426,2128,Teamwork
12427,2128,Kỹ năng giao tiếp
12428,2128,Làm việc nhóm
12429,2128,Quản lý thời gian
12430,2128,Tin học văn phòng
12431,2128,Tiếng Anh trung cấp
12432,2128,Chịu áp lực cao
12433,2128,Nhanh nhẹn
12434,2128,Cẩn thận
12435,2129,Kỹ năng giao tiếp
12436,2129,Kỹ năng đàm phán
12437,2130,Teamwork
12438,2130,Kỹ năng giao tiếp
12439,2130,Làm việc nhóm
12440,2130,Quản lý thời gian
12441,2130,Tin học văn phòng
12442,2130,Tiếng Anh trung cấp
12443,2130,Chịu áp lực cao
12444,2130,Nhanh nhẹn
12445,2130,Cẩn thận
12446,2131,Kỹ năng giao tiếp
12447,2131,Kỹ năng đàm phán
12448,2131,Kỹ năng quản lý
12449,2132,Teamwork
12450,2132,Kỹ năng giao tiếp
12451,2132,Làm việc nhóm
12452,2132,Quản lý thời gian
12453,2132,Tin học văn phòng
12454,2132,Tiếng Anh trung cấp
12455,2132,Chịu áp lực cao
12456,2132,Nhanh nhẹn
12457,2132,Cẩn thận
12458,2133,Teamwork
12459,2133,Kỹ năng giao tiếp
12460,2133,Làm việc nhóm
12461,2133,Quản lý thời gian
12462,2133,Tin học văn phòng
12463,2133,Tiếng Anh trung cấp
12464,2133,Chịu áp lực cao
12465,2133,Nhanh nhẹn
12466,2133,Cẩn thận
12467,2134,Teamwork
12468,2134,Kỹ năng giao tiếp
12469,2134,Làm việc nhóm
12470,2134,Quản lý thời gian
12471,2134,Tin học văn phòng
12472,2134,Tiếng Anh trung cấp
12473,2134,Chịu áp lực cao
12474,2134,Nhanh nhẹn
12475,2134,Cẩn thận
12476,2135,Microsoft Office
12477,2135,Excel cơ bản
12478,2135,Time Management
12479,2136,Teamwork
12480,2136,Kỹ năng giao tiếp
12481,2136,Làm việc nhóm
12482,2136,Quản lý thời gian
12483,2136,Tin học văn phòng
12484,2136,Tiếng Anh trung cấp
12485,2136,Chịu áp lực cao
12486,2136,Nhanh nhẹn
12487,2136,Cẩn thận
12488,2137,AutoCAD
12489,2137,3D Graphics
12490,2137,3D Visualization
12491,2138,Teamwork
12492,2138,Kỹ năng giao tiếp
12493,2138,Làm việc nhóm
12494,2138,Quản lý thời gian
12495,2138,Tin học văn phòng
12496,2138,Tiếng Anh trung cấp
12497,2138,Chịu áp lực cao
12498,2138,Nhanh nhẹn
12499,2138,Cẩn thận
12500,2139,Teamwork
12501,2139,Kỹ năng giao tiếp
12502,2139,Làm việc nhóm
12503,2139,Quản lý thời gian
12504,2139,Tin học văn phòng
12505,2139,Tiếng Anh trung cấp
12506,2139,Chịu áp lực cao
12507,2139,Nhanh nhẹn
12508,2139,Cẩn thận
12509,2140,Teamwork
12510,2140,Kỹ năng giao tiếp
12511,2140,Làm việc nhóm
12512,2140,Quản lý thời gian
12513,2140,Tin học văn phòng
12514,2140,Tiếng Anh trung cấp
12515,2140,Chịu áp lực cao
12516,2140,Nhanh nhẹn
12517,2140,Cẩn thận
12518,2141,Teamwork
12519,2141,Kỹ năng giao tiếp
12520,2141,Làm việc nhóm
12521,2141,Quản lý thời gian
12522,2141,Tin học văn phòng
12523,2141,Tiếng Anh trung cấp
12524,2141,Chịu áp lực cao
12525,2141,Nhanh nhẹn
12526,2141,Cẩn thận
12527,2142,Teamwork
12528,2142,Kỹ năng giao tiếp
12529,2142,Làm việc nhóm
12530,2142,Quản lý thời gian
12531,2142,Tin học văn phòng
12532,2142,Tiếng Anh trung cấp
12533,2142,Chịu áp lực cao
12534,2142,Nhanh nhẹn
12535,2142,Cẩn thận
12536,2143,Teamwork
12537,2143,Kỹ năng giao tiếp
12538,2143,Làm việc nhóm
12539,2143,Quản lý thời gian
12540,2143,Tin học văn phòng
12541,2143,Tiếng Anh trung cấp
12542,2143,Chịu áp lực cao
12543,2143,Nhanh nhẹn
12544,2143,Cẩn thận
12545,2144,Teamwork
12546,2144,Kỹ năng giao tiếp
12547,2144,Làm việc nhóm
12548,2144,Quản lý thời gian
12549,2144,Tin học văn phòng
12550,2144,Tiếng Anh trung cấp
12551,2144,Chịu áp lực cao
12552,2144,Nhanh nhẹn
12553,2144,Cẩn thận
12554,2145,Teamwork
12555,2145,Kỹ năng giao tiếp
12556,2145,Làm việc nhóm
12557,2145,Quản lý thời gian
12558,2145,Tin học văn phòng
12559,2145,Tiếng Anh trung cấp
12560,2145,Chịu áp lực cao
12561,2145,Nhanh nhẹn
12562,2145,Cẩn thận
12563,2146,Teamwork
12564,2146,Kỹ năng giao tiếp
12565,2146,Làm việc nhóm
12566,2146,Quản lý thời gian
12567,2146,Tin học văn phòng
12568,2146,Tiếng Anh trung cấp
12569,2146,Chịu áp lực cao
12570,2146,Nhanh nhẹn
12571,2146,Cẩn thận
12572,2147,Xử lý tình huống
12573,2147,Sales
12574,2147,Tư vấn
12575,2147,Sales online
12576,2148,Giao tiếp
12577,2149,Teamwork
12578,2149,Kỹ năng giao tiếp
12579,2149,Làm việc nhóm
12580,2149,Quản lý thời gian
12581,2149,Tin học văn phòng
12582,2149,Tiếng Anh trung cấp
12583,2149,Chịu áp lực cao
12584,2149,Nhanh nhẹn
12585,2149,Cẩn thận
12586,2150,Teamwork
12587,2150,Kỹ năng giao tiếp
12588,2150,Làm việc nhóm
12589,2150,Quản lý thời gian
12590,2150,Tin học văn phòng
12591,2150,Tiếng Anh trung cấp
12592,2150,Chịu áp lực cao
12593,2150,Nhanh nhẹn
12594,2150,Cẩn thận
12595,2151,Teamwork
12596,2151,Kỹ năng giao tiếp
12597,2151,Làm việc nhóm
12598,2151,Quản lý thời gian
12599,2151,Tin học văn phòng
12600,2151,Tiếng Anh trung cấp
12601,2151,Chịu áp lực cao
12602,2151,Nhanh nhẹn
12603,2151,Cẩn thận
12604,2152,Teamwork
12605,2152,Kỹ năng giao tiếp
12606,2152,Làm việc nhóm
12607,2152,Quản lý thời gian
12608,2152,Tin học văn phòng
12609,2152,Tiếng Anh trung cấp
12610,2152,Chịu áp lực cao
12611,2152,Nhanh nhẹn
12612,2152,Cẩn thận
12613,2153,Teamwork
12614,2153,Kỹ năng giao tiếp
12615,2153,Làm việc nhóm
12616,2153,Quản lý thời gian
12617,2153,Tin học văn phòng
12618,2153,Tiếng Anh trung cấp
12619,2153,Chịu áp lực cao
12620,2153,Nhanh nhẹn
12621,2153,Cẩn thận
12622,2154,Teamwork
12623,2154,Kỹ năng giao tiếp
12624,2154,Làm việc nhóm
12625,2154,Quản lý thời gian
12626,2154,Tin học văn phòng
12627,2154,Tiếng Anh trung cấp
12628,2154,Chịu áp lực cao
12629,2154,Nhanh nhẹn
12630,2154,Cẩn thận
12631,2155,Teamwork
12632,2155,Kỹ năng giao tiếp
12633,2155,Làm việc nhóm
12634,2155,Quản lý thời gian
12635,2155,Tin học văn phòng
12636,2155,Tiếng Anh trung cấp
12637,2155,Chịu áp lực cao
12638,2155,Nhanh nhẹn
12639,2155,Cẩn thận
12640,2156,Teamwork
12641,2156,Kỹ năng giao tiếp
12642,2156,Làm việc nhóm
12643,2156,Quản lý thời gian
12644,2156,Tin học văn phòng
12645,2156,Tiếng Anh trung cấp
12646,2156,Chịu áp lực cao
12647,2156,Nhanh nhẹn
12648,2156,Cẩn thận
12649,2157,Teamwork
12650,2157,Kỹ năng giao tiếp
12651,2157,Làm việc nhóm
12652,2157,Quản lý thời gian
12653,2157,Tin học văn phòng
12654,2157,Tiếng Anh trung cấp
12655,2157,Chịu áp lực cao
12656,2157,Nhanh nhẹn
12657,2157,Cẩn thận
12658,2158,Teamwork
12659,2158,Kỹ năng giao tiếp
12660,2158,Làm việc nhóm
12661,2158,Quản lý thời gian
12662,2158,Tin học văn phòng
12663,2158,Tiếng Anh trung cấp
12664,2158,Chịu áp lực cao
12665,2158,Nhanh nhẹn
12666,2158,Cẩn thận
12667,2159,Teamwork
12668,2159,Kỹ năng giao tiếp
12669,2159,Làm việc nhóm
12670,2159,Quản lý thời gian
12671,2159,Tin học văn phòng
12672,2159,Tiếng Anh trung cấp
12673,2159,Chịu áp lực cao
12674,2159,Nhanh nhẹn
12675,2159,Cẩn thận
12676,2160,Tư duy hệ thống
12677,2160,Làm việc độc lập
12678,2160,Làm việc nhóm
12679,2160,Kỹ năng lắng nghe
12680,2160,Xử lý tình huống
12681,2160,Tech Support
12682,2160,Tin học văn phòng
12683,2160,Kỹ năng giao tiếp
12684,2161,Kỹ năng giao tiếp
12685,2162,Kỹ năng phân tích kinh doanh
12686,2162,Kỹ năng bán hàng
12687,2162,Xây dựng mối quan hệ
12688,2163,Teamwork
12689,2163,Kỹ năng giao tiếp
12690,2163,Làm việc nhóm
12691,2163,Quản lý thời gian
12692,2163,Tin học văn phòng
12693,2163,Tiếng Anh trung cấp
12694,2163,Chịu áp lực cao
12695,2163,Nhanh nhẹn
12696,2163,Cẩn thận
12697,2164,Kỹ năng bán hàng
12698,2164,Tư vấn
12699,2164,Khả năng thuyết phục
12700,2165,Designer
12701,2165,Photoshop
12702,2165,Graphic design
12703,2166,Adobe Illustrator
12704,2166,Adobe Premier
12705,2167,Word
12706,2167,Excel
12707,2167,PowerPoint
12708,2168,Thuyết trình
12709,2168,Kỹ năng bán hàng
12710,2168,Khả năng thuyết phục
12711,2169,Kỹ năng Thuyết phục
12712,2169,Đàm phán thương lượng
12713,2169,Giao tiếp
12714,2170,Teamwork
12715,2170,Kỹ năng giao tiếp
12716,2170,Làm việc nhóm
12717,2170,Quản lý thời gian
12718,2170,Tin học văn phòng
12719,2170,Tiếng Anh trung cấp
12720,2170,Chịu áp lực cao
12721,2170,Nhanh nhẹn
12722,2170,Cẩn thận
12723,2171,Kỹ năng giao tiếp
12724,2171,Tư duy logic
12725,2171,Nhanh nhẹn
12726,2172,CCNA
12727,2173,Tiếng Anh thành thạo
12728,2174,Kỹ năng giao tiếp
12729,2174,Tư duy logic
12730,2174,Nhanh nhẹn
12731,2175,English
12732,2176,Teamwork
12733,2176,Kỹ năng giao tiếp
12734,2176,Làm việc nhóm
12735,2176,Quản lý thời gian
12736,2176,Tin học văn phòng
12737,2176,Tiếng Anh trung cấp
12738,2176,Chịu áp lực cao
12739,2176,Nhanh nhẹn
12740,2176,Cẩn thận
12741,2177,Kỹ năng tuyển dụng
12742,2178,Teamwork
12743,2178,Kỹ năng giao tiếp
12744,2178,Làm việc nhóm
12745,2178,Quản lý thời gian
12746,2178,Tin học văn phòng
12747,2178,Tiếng Anh trung cấp
12748,2178,Chịu áp lực cao
12749,2178,Nhanh nhẹn
12750,2178,Cẩn thận
12751,2179,Teamwork
12752,2179,Kỹ năng giao tiếp
12753,2179,Làm việc nhóm
12754,2179,Quản lý thời gian
12755,2179,Tin học văn phòng
12756,2179,Tiếng Anh trung cấp
12757,2179,Chịu áp lực cao
12758,2179,Nhanh nhẹn
12759,2179,Cẩn thận
12760,2180,Teamwork
12761,2180,Kỹ năng giao tiếp
12762,2180,Làm việc nhóm
12763,2180,Quản lý thời gian
12764,2180,Tin học văn phòng
12765,2180,Tiếng Anh trung cấp
12766,2180,Chịu áp lực cao
12767,2180,Nhanh nhẹn
12768,2180,Cẩn thận
12769,2181,Teamwork
12770,2181,Kỹ năng giao tiếp
12771,2181,Làm việc nhóm
12772,2181,Quản lý thời gian
12773,2181,Tin học văn phòng
12774,2181,Tiếng Anh trung cấp
12775,2181,Chịu áp lực cao
12776,2181,Nhanh nhẹn
12777,2181,Cẩn thận
12778,2182,Teamwork
12779,2182,Kỹ năng giao tiếp
12780,2182,Làm việc nhóm
12781,2182,Quản lý thời gian
12782,2182,Tin học văn phòng
12783,2182,Tiếng Anh trung cấp
12784,2182,Chịu áp lực cao
12785,2182,Nhanh nhẹn
12786,2182,Cẩn thận
12787,2183,Sales
12788,2184,Teamwork
12789,2184,Kỹ năng giao tiếp
12790,2184,Làm việc nhóm
12791,2184,Quản lý thời gian
12792,2184,Tin học văn phòng
12793,2184,Tiếng Anh trung cấp
12794,2184,Chịu áp lực cao
12795,2184,Nhanh nhẹn
12796,2184,Cẩn thận
12797,2185,Kỹ năng giao tiếp
12798,2185,Kỹ năng đàm phán
12799,2185,Kỹ năng quản lý
12800,2186,HTML
12801,2186,Javascript
12802,2186,TypeScript
12803,2186,Angular
12804,2187,Tìm kiếm khách hàng
12805,2188,Kỹ năng giao tiếp
12806,2188,Kỹ năng bán hàng
12807,2188,Tư vấn
12808,2189,Teamwork
12809,2189,Kỹ năng giao tiếp
12810,2189,Làm việc nhóm
12811,2189,Quản lý thời gian
12812,2189,Tin học văn phòng
12813,2189,Tiếng Anh trung cấp
12814,2189,Chịu áp lực cao
12815,2189,Nhanh nhẹn
12816,2189,Cẩn thận
12817,2190,Tiếng Anh giao tiếp
12818,2190,Tiếng Anh thành thạo
12819,2190,Kỹ năng giảng dạy
12820,2190,Giảng dạy
12821,2191,Teamwork
12822,2191,Kỹ năng giao tiếp
12823,2191,Làm việc nhóm
12824,2191,Quản lý thời gian
12825,2191,Tin học văn phòng
12826,2191,Tiếng Anh trung cấp
12827,2191,Chịu áp lực cao
12828,2191,Nhanh nhẹn
12829,2191,Cẩn thận
12830,2192,Tin học văn phòng
12831,2193,Kỹ năng bán hàng
12832,2193,Tư vấn
12833,2194,Kỹ năng giao tiếp
12834,2194,Kỹ năng đàm phán
12835,2194,Kỹ năng quản lý
12836,2195,Teamwork
12837,2195,Kỹ năng giao tiếp
12838,2195,Làm việc nhóm
12839,2195,Quản lý thời gian
12840,2195,Tin học văn phòng
12841,2195,Tiếng Anh trung cấp
12842,2195,Chịu áp lực cao
12843,2195,Nhanh nhẹn
12844,2195,Cẩn thận
12845,2196,Teamwork
12846,2196,Kỹ năng giao tiếp
12847,2196,Làm việc nhóm
12848,2196,Quản lý thời gian
12849,2196,Tin học văn phòng
12850,2196,Tiếng Anh trung cấp
12851,2196,Chịu áp lực cao
12852,2196,Nhanh nhẹn
12853,2196,Cẩn thận
12854,2197,Kỹ năng bán hàng
12855,2197,Tư vấn
12856,2198,Teamwork
12857,2198,Kỹ năng giao tiếp
12858,2198,Làm việc nhóm
12859,2198,Quản lý thời gian
12860,2198,Tin học văn phòng
12861,2198,Tiếng Anh trung cấp
12862,2198,Chịu áp lực cao
12863,2198,Nhanh nhẹn
12864,2198,Cẩn thận
12865,2199,Teamwork
12866,2199,Kỹ năng giao tiếp
12867,2199,Làm việc nhóm
12868,2199,Quản lý thời gian
12869,2199,Tin học văn phòng
12870,2199,Tiếng Anh trung cấp
12871,2199,Chịu áp lực cao
12872,2199,Nhanh nhẹn
12873,2199,Cẩn thận
12874,2200,Teamwork
12875,2200,Làm việc độc lập
12876,2200,Microsoft Office
12877,2200,Kỹ năng giao tiếp
12878,2200,Quản lý thời gian
12879,2200,Kỹ năng đàm phán
12880,2200,Kĩ năng phân tích tổng hợp
12881,2200,Kỹ năng lắng nghe
12882,2200,Kỹ năng Thuyết phục
12883,2201,Teamwork
12884,2201,Kỹ năng giao tiếp
12885,2201,Làm việc nhóm
12886,2201,Quản lý thời gian
12887,2201,Tin học văn phòng
12888,2201,Tiếng Anh trung cấp
12889,2201,Chịu áp lực cao
12890,2201,Nhanh nhẹn
12891,2201,Cẩn thận
12892,2202,Teamwork
12893,2202,Kỹ năng giao tiếp
12894,2202,Làm việc nhóm
12895,2202,Quản lý thời gian
12896,2202,Tin học văn phòng
12897,2202,Tiếng Anh trung cấp
12898,2202,Chịu áp lực cao
12899,2202,Nhanh nhẹn
12900,2202,Cẩn thận
12901,2203,Teamwork
12902,2203,Kỹ năng giao tiếp
12903,2203,Làm việc nhóm
12904,2203,Quản lý thời gian
12905,2203,Tin học văn phòng
12906,2203,Tiếng Anh trung cấp
12907,2203,Chịu áp lực cao
12908,2203,Nhanh nhẹn
12909,2203,Cẩn thận
12910,2204,IT Recruitment
12911,2205,Teamwork
12912,2205,Kỹ năng giao tiếp
12913,2205,Làm việc nhóm
12914,2205,Quản lý thời gian
12915,2205,Tin học văn phòng
12916,2205,Tiếng Anh trung cấp
12917,2205,Chịu áp lực cao
12918,2205,Nhanh nhẹn
12919,2205,Cẩn thận
12920,2206,Teamwork
12921,2206,Kỹ năng giao tiếp
12922,2206,Làm việc nhóm
12923,2206,Quản lý thời gian
12924,2206,Tin học văn phòng
12925,2206,Tiếng Anh trung cấp
12926,2206,Chịu áp lực cao
12927,2206,Nhanh nhẹn
12928,2206,Cẩn thận
12929,2207,Teamwork
12930,2207,Kỹ năng giao tiếp
12931,2207,Làm việc nhóm
12932,2207,Quản lý thời gian
